    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
    94     TN                   PCIE_CONFIG_CHECK                   2023-08-18 22:53:05            2023-08-18 22:54:48          00:01:43        pass   
    95     TN                   SYS_EVENT_CHECK                     2023-08-18 22:54:48            2023-08-18 22:54:52          00:00:04        pass   
    96     TN                   BMC_SENSOR_CHECK                    2023-08-18 22:54:52            2023-08-18 22:55:03          00:00:11        pass   
    97     TN                   FAN_SPEED_SET                       2023-08-18 22:55:03            2023-08-18 22:55:26          00:00:23        pass   
    98     TN                   AC_CYCLE_TEST                       2023-08-18 22:55:26            2023-08-18 23:05:24          00:09:58        pass   
    99     TN                   CPU_CONFIG_CHECK                    2023-08-18 23:05:24            2023-08-18 23:05:28          00:00:04        pass   
   100     TN                   DIMM_CONFIG_CHECK                   2023-08-18 23:05:28            2023-08-18 23:05:30          00:00:02        pass   
   101     TN                   DISK_CONFIG_CHECK                   2023-08-18 23:05:30            2023-08-18 23:05:39          00:00:09        pass   
   102     TN                   PCIE_CONFIG_CHECK                   2023-08-18 23:05:39            2023-08-18 23:07:23          00:01:44        pass   
   103     TN                   SYS_EVENT_CHECK                     2023-08-18 23:07:23            2023-08-18 23:07:28          00:00:05        pass   
   104     TN                   BMC_SENSOR_CHECK                    2023-08-18 23:07:28            2023-08-18 23:07:40          00:00:12        pass   
   105     TN                   FAN_SPEED_SET                       2023-08-18 23:07:40            2023-08-18 23:08:03          00:00:23        pass   
   106     TN                   AC_CYCLE_TEST                       2023-08-18 23:08:03            2023-08-18 23:18:02          00:09:59        pass   
   107     TN                   CPU_CONFIG_CHECK                    2023-08-18 23:18:02            2023-08-18 23:18:05          00:00:03        pass   
   108     TN                   DIMM_CONFIG_CHECK                   2023-08-18 23:18:05            2023-08-18 23:18:07          00:00:02        pass   
   109     TN                   DISK_CONFIG_CHECK                   2023-08-18 23:18:07            2023-08-18 23:18:16          00:00:09        pass   
   110     TN                   PCIE_CONFIG_CHECK                   2023-08-18 23:18:16            2023-08-18 23:19:58          00:01:42        pass   
   111     TN                   SYS_EVENT_CHECK                     2023-08-18 23:19:58            2023-08-18 23:20:03          00:00:05        pass   
   112     TN                   BMC_SENSOR_CHECK                    2023-08-18 23:20:03            2023-08-18 23:20:15          00:00:12        pass   
   113     TN                   FAN_SPEED_SET                       2023-08-18 23:20:15            2023-08-18 23:20:38          00:00:23        pass   
   114     TN                   AC_CYCLE_TEST                       2023-08-18 23:20:38            2023-08-18 23:30:36          00:09:58        pass   
   115     TN                   CPU_CONFIG_CHECK                    2023-08-18 23:30:36            2023-08-18 23:30:40          00:00:04        pass   
   116     TN                   DIMM_CONFIG_CHECK                   2023-08-18 23:30:40            2023-08-18 23:30:41          00:00:01        pass   
   117     TN                   DISK_CONFIG_CHECK                   2023-08-18 23:30:41            2023-08-18 23:30:50          00:00:09        pass   
   118     TN                   PCIE_CONFIG_CHECK                   2023-08-18 23:30:50            2023-08-18 23:32:33          00:01:43        pass   
   119     TN                   SYS_EVENT_CHECK                     2023-08-18 23:32:33            2023-08-18 23:32:39          00:00:06        pass   
   120     TN                   BMC_SENSOR_CHECK                    2023-08-19 02:02:57            2023-08-19 02:03:23          00:00:27        pass   
   120     TN                   BMC_SENSOR_CHECK                    2023-08-19 02:02:57            2023-08-19 02:03:23          00:00:26        pass   
   121     TN                   FAN_SPEED_SET                       2023-08-19 02:03:43            2023-08-19 02:04:21          00:00:38        pass   
   122     TO                   WCS_TOOL_QUICK_STRESS               2023-08-19 02:04:21            2023-08-19 02:37:25          00:33:04        pass   
   123     TO                   SYS_EVENT_CHECK                     2023-08-19 02:37:25            2023-08-19 02:37:29          00:00:04        pass   
   124     TO                   BMC_SENSOR_CHECK                    2023-08-19 02:37:29            2023-08-19 02:37:41          00:00:12        pass   
   125     TO                   CLEAR_SEL                           2023-08-19 02:37:41            2023-08-19 02:37:46          00:00:05        pass   
   126     TO                   DISK_SMART_CHECK                    2023-08-19 02:37:46            2023-08-19 02:38:01          00:00:15        pass   
   127     TO                   NETWORK_STRESS_GP                   2023-08-19 02:38:17            2023-08-19 04:00:15          01:21:58        pass   
   128     TO                   SYS_EVENT_CHECK                     2023-08-19 04:00:21            2023-08-19 04:00:36          00:00:15        pass   
   129     TO                   BMC_SENSOR_CHECK                    2023-08-19 04:00:36            2023-08-19 04:00:47          00:00:11        pass   
   130     TO                   CLEAR_SEL                           2023-08-19 04:00:47            2023-08-19 04:00:52          00:00:05        pass   
